"time_GRACE" "GRACE_GIA_hydro" "err_plot"
"1" 2002.29 0 18.8681189008501
"2" 2002.37 -11.1140362980012 15.9472748951806
"3" NA NA NA
"4" 2002.62 -23.9714421103438 11.2972113155677
"5" 2002.7 -33.9643333172033 14.8988370612071
"6" 2002.79 -30.6401609232761 9.30360012829513
"7" 2002.87 -23.9381298858123 9.94756737776041
"8" 2002.95 -10.8265387127675 10.7818894612969
"9" 2003.04 -22.0994144359838 14.9116070343992
"10" 2003.12 -10.9109733880162 10.842863547173
"11" 2003.2 -6.52180146407439 8.63966426856275
"12" 2003.29 -20.2841490120044 7.88545262059059
"13" 2003.37 -10.7468423283302 9.82546826112098
"14" NA NA NA
"15" 2003.54 -22.0258323314429 6.9628780907023
"16" 2003.62 -31.4559161140815 7.15898826209371
"17" 2003.7 -36.9284162442159 7.05099494722402
"18" 2003.79 -35.1766630315623 6.93300077081892
"19" 2003.87 -12.7150539278234 7.35687680701282
"20" 2003.95 -19.4496971380067 6.91252925263028
"21" 2004.04 -16.8209037244325 10.6304882847943
"22" 2004.12 -23.8617222597028 7.59152955356602
"23" 2004.2 -17.5698218305024 6.75111162383017
"24" 2004.29 -19.4840640354983 7.10993346214298
"25" 2004.37 -18.3776448652652 7.92902236865077
"26" 2004.45 -28.9128189474588 6.87596543324165
"27" 2004.54 -36.7285848584783 6.70211430437811
"28" 2004.62 -48.747717516894 7.26165701959688
"29" 2004.7 -61.8480783046418 7.36475091523286
"30" 2004.79 -61.4394798303923 6.712233078847
"31" 2004.87 -60.6660820242173 7.31403159044924
"32" 2004.95 -49.3329211124326 7.59225413070097
"33" 2005.04 -40.5176161263211 6.95051928329656
"34" 2005.12 -39.2945217534481 7.97120054453062
"35" 2005.2 -45.4010380101131 8.26008329267746
"36" 2005.29 -46.1460271796088 8.03404926704856
"37" 2005.37 -43.6231460170413 8.46107000832035
"38" 2005.45 -44.6721099199314 8.84356694359323
"39" 2005.54 -45.2691637656306 7.91260289466001
"40" 2005.62 -58.6680173965863 7.76308529063248
"41" 2005.7 -61.4034572604716 7.89479331182346
"42" 2005.79 -63.1409296470698 7.53305428585267
"43" 2005.87 -56.2789844192199 8.00638795383122
"44" 2005.95 -36.1554379090871 11.1063797735538
"45" 2006.04 -39.1321550656635 8.91834628378087
"46" 2006.12 -45.0445814564181 8.66156526579239
"47" 2006.2 -50.4894529504912 7.88161296328873
"48" 2006.29 -42.3847502693569 7.83710517409317
"49" 2006.37 -47.8737713323449 7.3951074391028
"50" 2006.45 -50.3102606492991 8.71504214722111
"51" 2006.54 -47.3616665974649 8.48222025513649
"52" 2006.62 -59.4661743417859 7.09157490347598
"53" 2006.7 -63.7836662546261 8.34239244858175
"54" 2006.79 -62.3158247860012 7.46469144034426
"55" 2006.87 -53.0500444541501 7.18751219852667
"56" 2006.95 -50.7481532418604 8.0910580059769
"57" 2007.04 -53.3674487500486 8.41092389159517
"58" 2007.12 -67.3251696309071 7.95524407004865
"59" 2007.2 -63.0050538102096 7.34835364622279
"60" 2007.29 -54.480954656731 7.43285769562675
"61" 2007.37 -57.2453619518306 7.24712657245269
"62" 2007.45 -56.6151940967385 7.31594144563972
"63" 2007.54 -68.9836591162744 7.23064043572547
"64" 2007.62 -79.9186103334807 8.20174154085094
"65" 2007.7 -83.6278167712235 8.68392219133668
"66" 2007.79 -76.639910032907 8.78939266555454
"67" 2007.87 -76.1822103030274 9.22154448857574
"68" 2007.95 -69.4782656446968 8.33209757749619
"69" 2008.04 -73.6721822219741 7.86631473043184
"70" 2008.12 -64.5963100884177 9.20202327497751
"71" 2008.2 -67.9411193384413 8.01244616476418
"72" 2008.29 -65.293448991237 8.79450788949073
"73" 2008.37 -65.4121222554491 8.14900542913854
"74" 2008.45 -66.7050317647921 7.16558593977966
"75" 2008.54 -71.1382499838464 7.86890480717994
"76" 2008.62 -89.8312579427297 7.35058020332026
"77" 2008.7 -88.3092864118898 7.76486121897799
"78" 2008.79 -81.2478748346195 7.42238734634651
"79" 2008.87 -88.1645153746862 8.63988963034576
"80" 2008.95 -70.7674604505652 8.458267465056
"81" 2009.04 -67.9930138644409 8.29108253516217
"82" 2009.12 -70.4953010780822 8.84003014938256
"83" 2009.2 -66.9027036811621 8.70909050478399
"84" 2009.29 -70.6336786329045 7.11718668821064
"85" 2009.37 -72.8990569105159 6.97850170396199
"86" 2009.45 -68.4233022495001 7.56494633218184
"87" 2009.54 -74.8966475299799 9.08573231056057
"88" 2009.62 -70.6883969294864 8.66835983521547
"89" 2009.7 -83.392544444383 8.5590612999399
"90" 2009.79 -83.0129974294534 9.03672811392243
"91" 2009.87 -72.9355047189519 8.74604666665962
"92" 2009.95 -62.9938064528898 8.80029393968805
"93" 2010.04 -51.2185125075258 8.8645518366836
"94" 2010.12 -63.7383725317242 8.93811521919248
"95" 2010.2 -68.5125450292114 9.00653202934261
"96" 2010.29 -62.087540761043 8.88393517461275
"97" 2010.37 -58.5337300635807 8.76122446909159
"98" 2010.45 -64.2585051247383 9.59159458273303
"99" 2010.54 -67.9376297870071 7.36693074338826
"100" 2010.62 -78.0082715024266 6.5647535019202
"101" 2010.7 -78.4914746987305 6.79937715650354
"102" 2010.79 -74.5728120370526 6.948844338735
"103" 2010.87 -77.497289858393 7.21136905942439
"104" 2010.95 -58.2430315807865 7.72167776053239
"105" NA NA NA
"106" 2011.12 -57.8364992356371 9.55090901062127
"107" 2011.2 -54.8775395891601 7.27437885012104
"108" 2011.29 -46.1763495443595 6.86491254080086
"109" 2011.37 -49.8145360106536 6.63629443488783
"110" NA NA NA
"111" 2011.54 -71.9590079757973 7.50597022703499
"112" 2011.62 -75.7792974681912 6.91002934129287
"113" 2011.7 -81.9442383117826 6.70179718144477
"114" 2011.79 -84.8333222515803 6.76735271807981
"115" 2011.87 -81.5973699817602 7.44091352748003
"116" 2011.95 -70.4801108502973 7.28192357222437
"117" 2012.04 -65.4157686428941 6.2528149792163
"118" 2012.12 -71.9465894856836 6.11371139385682
"119" 2012.2 -63.18805996267 5.98377734889412
"120" 2012.29 -72.3140183630873 6.59729315656484
"121" 2012.45 -68.0944336076498 6.394193864754
"122" 2012.54 -74.7233476824099 6.06279258756879
"123" 2012.62 -82.8192468345443 5.58026877410838
"124" 2012.7 -85.1240665494519 6.33304362233929
"125" NA NA NA
"126" 2012.87 -81.5055897920322 6.64683014356334
"127" 2012.95 -75.050286364387 6.03762487139249
"128" 2013.04 -87.6345557649398 5.86259035799845
"129" 2013.12 -77.8180518528346 6.18434880748753
"130" NA NA NA
"131" 2013.29 -71.2268614122971 7.1571643746105
"132" 2013.37 -71.5437346603459 5.962043132373
"133" 2013.45 -71.1066332971816 6.19336210210689
"134" 2013.54 -91.0990606113856 6.01213050585472
"135" NA NA NA
"136" 2013.79 -107.978153635341 6.32577197180515
"137" 2013.87 -115.932577943214 6.31562384421209
"138" 2013.95 -103.678464362684 6.34323320044324
"139" 2014.04 -97.844608004227 8.17210184353386
"140" 2014.2 -106.732497584636 5.56613794855127
"141" 2014.29 -112.357281230073 5.5069281932866
"142" 2014.37 -104.378221393111 5.2269533535742
"143" 2014.45 -97.125063964033 5.73605901835237
"144" NA NA NA
"145" 2014.62 -112.197405584072 4.94558134407413
"146" 2014.7 -112.898840641507 4.99710907325727
