"time_GRACE" "GRACE_GIA_hydro" "err_plot"
"1" 2002.29 0 12.2835849763279
"2" 2002.37 1.65875821903165 6.89500604037867
"3" NA NA NA
"4" 2002.62 0.716725379591004 4.90404683330619
"5" 2002.7 0.0395783289032137 6.09271727170789
"6" 2002.79 0.95297702520893 3.89284533447632
"7" 2002.87 0.764350600741455 4.21392749245881
"8" 2002.95 6.3960168523224 4.69686968345456
"9" 2003.04 8.65568704256673 6.44094417757811
"10" 2003.12 7.32153903847979 4.47102697838668
"11" 2003.2 2.86231237571877 3.65488869895779
"12" 2003.29 2.05924111635682 3.31779335534366
"13" 2003.37 1.83618918292631 4.10249050570803
"14" NA NA NA
"15" 2003.54 -1.93125480011195 2.96975374736604
"16" 2003.62 0.0370476104011745 3.02758155794445
"17" 2003.7 -6.08122899085083 3.00838906960456
"18" 2003.79 -3.53534769282524 2.96303325269806
"19" 2003.87 4.87178571336803 3.11927637329629
"20" 2003.95 -0.614200056663456 2.95389462407569
"21" 2004.04 0.06863375744609 4.52381171977815
"22" 2004.12 2.04628680149149 3.23020935023124
"23" 2004.2 4.40955075869666 2.92370986768153
"24" 2004.29 1.49712849895587 3.07943812091737
"25" 2004.37 1.43854104215749 3.42748109149285
"26" 2004.45 -6.83378936476334 2.99722517872557
"27" 2004.54 -7.83444382826082 2.92175562189941
"28" 2004.62 -11.6023430470891 3.12769144798564
"29" 2004.7 -14.6403789495996 3.19278379542923
"30" 2004.79 -11.2972896031572 2.98158600561101
"31" 2004.87 -14.7696240350883 3.23363687036884
"32" 2004.95 -19.8554887311775 3.26670801749372
"33" 2005.04 -6.44152645091967 3.02714483351154
"34" 2005.12 -6.4935667652508 3.4778636206188
"35" 2005.2 -5.01525735495681 3.62303279755763
"36" 2005.29 -6.36868997969844 3.56996400624847
"37" 2005.37 -8.68571050970658 3.82309715785896
"38" 2005.45 -12.573067756911 3.97763868247977
"39" 2005.54 -12.5418336041553 3.54985686979205
"40" 2005.62 -17.4600415953206 3.44558467529659
"41" 2005.7 -20.2344665784392 3.52301908569526
"42" 2005.79 -10.530862668649 3.35929540008738
"43" 2005.87 -10.1274428184815 3.5455096599887
"44" 2005.95 -7.87763328259018 5.01088595221078
"45" 2006.04 -4.38580127947177 4.01520033474427
"46" 2006.12 -7.61013417274641 3.80829162243307
"47" 2006.2 -12.1428311154422 3.45194282708311
"48" 2006.29 -8.41026085810264 3.43651163379527
"49" 2006.37 -6.69058473744568 3.25351854239612
"50" 2006.45 -12.7737444940016 3.75876224654071
"51" 2006.54 -11.6044259208375 3.68974919109289
"52" 2006.62 -12.9217828498226 3.11306034785381
"53" 2006.7 -16.0864271379359 3.60942712351384
"54" 2006.79 -17.5369449314735 3.23006114983931
"55" 2006.87 -13.5900229649507 3.15055010396487
"56" 2006.95 -6.75200479903789 3.56474666425079
"57" 2007.04 -6.03945943875541 3.78513672167951
"58" 2007.12 -12.5201044897817 3.54620593988519
"59" 2007.2 -16.3003259587749 3.22911560640485
"60" 2007.29 -12.6013440744087 3.27773550253866
"61" 2007.37 -10.2839427973026 3.20896114469726
"62" 2007.45 -15.3688115542274 3.23904467806084
"63" 2007.54 -16.9103723687524 3.23532404726762
"64" 2007.62 -19.1277624554928 3.62580311921744
"65" 2007.7 -23.3709765441436 3.81804597769741
"66" 2007.79 -22.5976359656344 3.88823340956252
"67" 2007.87 -15.7086509605148 4.03867857821828
"68" 2007.95 -16.6472766268571 3.62305976584095
"69" 2008.04 -11.7659079614495 3.4314178004683
"70" 2008.12 -14.0665105406108 3.98547632878042
"71" 2008.2 -11.9795931948927 3.52237094995856
"72" 2008.29 -16.1595734115505 3.85587179531659
"73" 2008.37 -14.5716372646603 3.5787373085864
"74" 2008.45 -21.9044291680249 3.15316492644597
"75" 2008.54 -19.2104639688639 3.45685224229826
"76" 2008.62 -23.7022976023888 3.25447326553468
"77" 2008.7 -21.8203937929861 3.44450329456557
"78" 2008.79 -14.4220963593562 3.2715377047937
"79" 2008.87 -13.8537367202872 3.78692604731743
"80" 2008.95 -14.5160313095876 3.66951697121701
"81" 2009.04 -12.8839327509799 3.61246623465542
"82" 2009.12 -9.83824786285604 3.85225507440434
"83" 2009.2 -11.4292775028236 3.81923515915167
"84" 2009.29 -10.3068544326163 3.14105518223774
"85" 2009.37 -10.4599965103187 3.06291019377979
"86" 2009.45 -20.9976406675936 3.34335306580452
"87" 2009.54 -20.2682861161266 4.00201906945085
"88" 2009.62 -13.1786750306748 3.81655788995576
"89" 2009.7 -15.4424557860496 3.76008789953186
