"time_GRACE" "GRACE_GIA_hydro" "err_plot"
"1" 2002.29 0 16.807877660577
"2" 2002.37 -5.12252089962024 15.2047095083258
"3" NA NA NA
"4" 2002.62 -14.7670319526544 10.4645680885694
"5" 2002.7 -12.1851811627283 13.6424453509517
"6" 2002.79 -26.657074859061 8.65126297057773
"7" 2002.87 -24.5410914730315 9.26716662966316
"8" 2002.95 -2.49332609062781 10.048306616726
"9" 2003.04 -5.2303960289662 14.0593061970862
"10" 2003.12 -15.6754384283211 10.48427266764
"11" 2003.2 -2.2686498596952 8.40168893058249
"12" 2003.29 -1.55491230556744 7.70098718691817
"13" 2003.37 -8.42934784467589 9.63308530594426
"14" NA NA NA
"15" 2003.54 -14.3752377713513 6.90502519970398
"16" 2003.62 -29.6034911258879 7.29200005911044
"17" 2003.7 -32.8959832695217 7.10660072290903
"18" 2003.79 -23.916384287164 7.04255294306506
"19" 2003.87 -34.8986473217875 7.54776741643477
"20" 2003.95 -19.0730416548039 7.16212413833933
"21" 2004.04 -16.4948667311184 10.8900566204944
"22" 2004.12 -19.8197450850898 7.81150389671178
"23" 2004.2 -24.4767035560627 7.00550608052949
"24" 2004.29 -27.1159881178955 7.24702286369216
"25" 2004.37 -22.810356488785 8.11039685598081
"26" 2004.45 -21.8662970668573 7.2550552785729
"27" 2004.54 -43.64762264759 7.16100815009387
"28" 2004.62 -41.7233077242291 7.77008352991373
"29" 2004.7 -45.1937752790248 7.96034495503438
"30" 2004.79 -44.1744945265294 7.37296524339385
"31" 2004.87 -39.8924989261461 7.88172133661605
"32" 2004.95 -51.3317310430546 8.23393809013674
"33" 2005.04 -34.9221422213572 7.68060312744538
"34" 2005.12 -36.895053755001 8.48009932571963
"35" 2005.2 -34.338585519081 8.63739163425849
"36" 2005.29 -37.1393998532028 8.44582951411425
"37" 2005.37 -48.2482634367804 8.76644450480907
"38" 2005.45 -43.8226280451709 9.11857073368657
"39" 2005.54 -60.758694114645 8.6080819466298
"40" 2005.62 -68.6657021292703 8.65077778070069
"41" 2005.7 -61.695759957186 8.8090974563261
"42" 2005.79 -61.626188978574 8.62249188985155
"43" 2005.87 -60.303172332363 9.052234651182
"44" 2005.95 -44.5981544755479 11.3502048823539
"45" 2006.04 -54.6334563041499 9.71937173436583
"46" 2006.12 -47.6076726763899 9.66552647529608
"47" 2006.2 -49.0326110214213 9.28573519556902
"48" 2006.29 -43.9737429227264 9.27621793343397
"49" 2006.37 -44.214511000043 9.03755463969282
"50" 2006.45 -53.4034512120122 10.2372865052234
"51" 2006.54 -52.3806050915462 9.91022827762375
"52" 2006.62 -68.0112851702909 9.15302371789813
"53" 2006.7 -71.2023140070481 10.2392927335206
"54" 2006.79 -71.1102015389673 9.71262008665331
"55" 2006.87 -65.6519538164287 9.56178254850919
"56" 2006.95 -55.6455679729291 10.1816162394296
"57" 2007.04 -54.5378682465957 10.4357048283882
"58" 2007.12 -65.8261498684553 10.2427498158298
"59" 2007.2 -60.8234063303808 10.0021853344606
"60" 2007.29 -58.4457204000392 10.1188246850688
"61" 2007.37 -55.7969643884756 10.0573785428668
"62" 2007.45 -59.3149553545336 10.2206054467494
"63" 2007.54 -72.4928210295303 10.2055812005401
"64" 2007.62 -77.6399946814943 10.8837124027891
"65" 2007.7 -79.4521374505607 11.2150868445776
"66" 2007.79 -78.9506342439428 11.3013796276886
"67" 2007.87 -78.1230908281559 11.5702000826934
"68" 2007.95 -72.85753953274 11.1841654032457
"69" 2008.04 -62.8270872712459 11.0961894514798
"70" 2008.12 -49.9272345982934 11.8262571248731
"71" 2008.2 -52.5428827606236 11.2890553004173
"72" 2008.29 -59.4795460443255 11.7827175427199
"73" 2008.37 -62.6925367166449 11.5386708479397
"74" 2008.45 -81.3433160247568 11.2786309259366
"75" 2008.54 -71.87927426185 11.7089254939066
"76" 2008.62 -94.1678186297908 11.5258259666189
"77" 2008.7 -95.1896504682221 11.8191165017875
"78" 2008.79 -94.5300878978089 11.7444553257819
"79" 2008.87 -91.859191067497 12.3735499358333
"80" 2008.95 -86.6689849564548 12.4358627836623
"81" 2009.04 -93.7405269709917 12.4796668190341
"82" 2009.12 -80.4107513570056 12.7727221155019
"83" 2009.2 -70.8662670513725 12.755677538446
"84" 2009.29 -72.9709672516018 12.2564131324485
"85" 2009.37 -81.0848113693164 12.3510839509258
"86" 2009.45 -78.4505414661676 12.6779501016443
"87" 2009.54 -87.0794414051813 13.4368288824798
"88" 2009.62 -96.0705086892277 13.3633951055493
"89" 2009.7 -93.8321025816431 13.3604918895234
"90" 2009.79 -103.246401679557 13.6730523339215
"91" 2009.87 -102.695374012054 13.6041155944753
"92" 2009.95 -96.032223077547 13.695489858351
"93" 2010.04 -85.3471034738256 13.9181502631433
"94" 2010.12 -97.7516280517674 14.1130726763679
"95" 2010.2 -91.9505410762946 14.148420537845
"96" 2010.29 -98.2729356720801 14.1373529080365
"97" 2010.37 -92.0945759649621 14.1919468326714
"98" 2010.45 -99.8158448687653 14.6063464214114
"99" 2010.54 -113.856973197862 13.970988341221
"100" 2010.62 -116.857230657174 13.8493599079999
"101" 2010.7 -123.019391235123 14.0616026206992
"102" 2010.79 -123.343971988307 14.2225487363801
"103" 2010.87 -125.926926985976 14.4432286589064
"104" 2010.95 -123.673829468059 14.7749683852352
"105" NA NA NA
"106" 2011.12 -115.543406785281 15.8253053337469
"107" 2011.2 -122.575652105513 14.9243540344765
