time,year,month,day,mb,dmdt,time
2002-01-15,2002.0,1.0,15.0,2.2596701902443295,1.9994085790955434,2002-01-15
2002-02-15,2002.0,2.0,15.0,0.014026690745305714,-2.2456434994990238,2002-02-15
2002-03-15,2002.0,3.0,15.0,-1.5509685067730208,-1.5649951975183265,2002-03-15
2002-04-15,2002.0,4.0,15.0,-1.1809993498261395,0.3699691569468814,2002-04-15
2002-05-15,2002.0,5.0,15.0,0.4777588692055106,1.65875821903165,2002-05-15
2002-06-15,2002.0,6.0,15.0,-3.813839703946573,-4.291598573152084,2002-06-15
2002-07-15,2002.0,7.0,15.0,-4.501491809740907,-0.6876521057943342,2002-07-15
2002-08-15,2002.0,8.0,15.0,-4.237780978045651,0.26371083169525633,2002-08-15
2002-09-15,2002.0,9.0,15.0,-4.914928028733441,-0.6771470506877904,2002-09-15
2002-10-15,2002.0,10.0,15.0,-4.001529332427725,0.9133986963057164,2002-10-15
2002-11-15,2002.0,11.0,15.0,-4.1901557568952,-0.18862642446747502,2002-11-15
2002-12-15,2002.0,12.0,15.0,1.4415104946857449,5.631666251580945,2002-12-15
2003-01-15,2003.0,1.0,15.0,2.124344308795291,0.682833814109546,2003-01-15
2003-02-15,2003.0,2.0,15.0,0.7901963047083513,-1.3341480040869396,2003-02-15
2003-03-15,2003.0,3.0,15.0,-3.669030358052668,-4.4592266627610195,2003-03-15
2003-04-15,2003.0,4.0,15.0,-4.472101617414618,-0.8030712593619502,2003-04-15
2003-05-15,2003.0,5.0,15.0,-4.695153550845128,-0.22305193343050989,2003-05-15
2003-06-15,2003.0,6.0,15.0,-8.986752123997212,-4.291598573152084,2003-06-15
2003-07-15,2003.0,7.0,15.0,-9.674404229791547,-0.6876521057943342,2003-07-15
2003-08-15,2003.0,8.0,15.0,-7.706101819278422,1.9683024105131246,2003-08-15
2003-09-15,2003.0,9.0,15.0,-13.824378420530426,-6.1182766012520045,2003-09-15
2003-10-15,2003.0,10.0,15.0,-11.278497122504836,2.54588129802559,2003-10-15
2003-11-15,2003.0,11.0,15.0,-2.871363716311567,8.40713340619327,2003-11-15
2003-12-15,2003.0,12.0,15.0,-8.357349486343052,-5.485985770031485,2003-12-15
2004-01-15,2004.0,1.0,15.0,5.056612793914775,13.413962280257827,2004-01-15
2004-02-15,2004.0,2.0,15.0,7.0342658379601755,1.9776530440453999,2004-02-15
2004-03-15,2004.0,3.0,15.0,9.397529795165346,2.3632639572051697,2004-03-15
2004-04-15,2004.0,4.0,15.0,6.4851075354245555,-2.9124222597407896,2004-04-15
2004-05-15,2004.0,5.0,15.0,6.426520078626176,-0.058587456798379955,2004-05-15
2004-06-15,2004.0,6.0,15.0,-1.8458103282946539,-8.27233040692083,2004-06-15
2004-07-15,2004.0,7.0,15.0,-2.846464791792134,-1.0006544634974803,2004-07-15
2004-08-15,2004.0,8.0,15.0,-6.614364010620414,-3.76789921882828,2004-08-15
2004-09-15,2004.0,9.0,15.0,-9.652399913130914,-3.038035902510501,2004-09-15
2004-10-15,2004.0,10.0,15.0,-6.309310566688513,3.343089346442401,2004-10-15
2004-11-15,2004.0,11.0,15.0,-9.781644998619614,-3.4723344319311007,2004-11-15
2004-12-15,2004.0,12.0,15.0,-14.867509694708811,-5.085864696089198,2004-12-15
2005-01-15,2005.0,1.0,15.0,-11.3756776915904,3.49183200311841,2005-01-15
2005-02-15,2005.0,2.0,15.0,-11.42771800592153,-0.05204031433112988,2005-02-15
2005-03-15,2005.0,3.0,15.0,-9.94940859562754,1.4783094102939902,2005-03-15
2005-04-15,2005.0,4.0,15.0,-11.30284122036917,-1.3534326247416306,2005-04-15
2005-05-15,2005.0,5.0,15.0,-13.61986175037731,-2.317020530008139,2005-05-15
2005-06-15,2005.0,6.0,15.0,-17.50721899758173,-3.88735724720442,2005-06-15
2005-07-15,2005.0,7.0,15.0,-17.47598484482603,0.031234152755699185,2005-07-15
2005-08-15,2005.0,8.0,15.0,-22.39419283599133,-4.9182079911653,2005-08-15
2005-09-15,2005.0,9.0,15.0,-25.16861781910993,-2.7744249831185996,2005-09-15
2005-10-15,2005.0,10.0,15.0,-15.46501390931973,9.7036039097902,2005-10-15
2005-11-15,2005.0,11.0,15.0,-15.06159405915223,0.40341985016750037,2005-11-15
2005-12-15,2005.0,12.0,15.0,-12.81178452326091,2.2498095358913197,2005-12-15
2006-01-15,2006.0,1.0,15.0,-12.099239162978428,0.7125453602824807,2006-01-15
2006-02-15,2006.0,2.0,15.0,-15.323572056253067,-3.2243328932746396,2006-02-15
2006-03-15,2006.0,3.0,15.0,-19.856268998948856,-4.532696942695791,2006-03-15
2006-04-15,2006.0,4.0,15.0,-16.123698741609296,3.7325702573395603,2006-04-15
2006-05-15,2006.0,5.0,15.0,-14.404022620952336,1.7196761206569606,2006-05-15
2006-06-15,2006.0,6.0,15.0,-20.487182377508255,-6.0831597565559195,2006-06-15
2006-07-15,2006.0,7.0,15.0,-19.317863804344157,1.1693185731640998,2006-07-15
2006-08-15,2006.0,8.0,15.0,-20.635220733329255,-1.3173569289851006,2006-08-15
2006-09-15,2006.0,9.0,15.0,-23.799865021442557,-3.1646442881132995,2006-09-15
2006-10-15,2006.0,10.0,15.0,-25.250382814980156,-1.4505177935375997,2006-10-15
2006-11-15,2006.0,11.0,15.0,-21.303460848457355,3.9469219665227993,2006-11-15
2006-12-15,2006.0,12.0,15.0,-14.465442682544545,6.83801816591281,2006-12-15
2007-01-15,2007.0,1.0,15.0,-9.584074017136945,4.881368665407599,2007-01-15
2007-02-15,2007.0,2.0,15.0,-16.064719068163235,-6.48064505102629,2007-02-15
2007-03-15,2007.0,3.0,15.0,-19.844940537156432,-3.780221468993199,2007-03-15
2007-04-15,2007.0,4.0,15.0,-16.145958652790235,3.698981884366198,2007-04-15
2007-05-15,2007.0,5.0,15.0,-13.828557375684134,2.3174012771061,2007-05-15
2007-06-15,2007.0,6.0,15.0,-18.913426132608933,-5.0848687569248,2007-06-15
2007-07-15,2007.0,7.0,15.0,-20.454986947133932,-1.5415608145250008,2007-07-15
2007-08-15,2007.0,8.0,15.0,-22.67237703387433,-2.217390086740398,2007-08-15
2007-09-15,2007.0,9.0,15.0,-26.91559112252513,-4.243214088650799,2007-09-15
2007-10-15,2007.0,10.0,15.0,-26.14225054401593,0.7733405785091989,2007-10-15
2007-11-15,2007.0,11.0,15.0,-19.25326553889633,6.888985005119599,2007-11-15
2007-12-15,2007.0,12.0,15.0,-20.191891205238626,-0.9386256663422987,2007-12-15
2008-01-15,2008.0,1.0,15.0,-18.559792646630925,1.6320985586076997,2008-01-15
2008-02-15,2008.0,2.0,15.0,-20.860395225792224,-2.3006025791613,2008-02-15
2008-03-15,2008.0,3.0,15.0,-18.773477880074125,2.086917345718099,2008-03-15
2008-04-15,2008.0,4.0,15.0,-22.953458096731925,-4.1799802166578,2008-04-15
2008-05-15,2008.0,5.0,15.0,-21.365521949841725,1.5879361468902005,2008-05-15
2008-06-15,2008.0,6.0,15.0,-28.698313853206326,-7.332791903364601,2008-06-15
2008-07-15,2008.0,7.0,15.0,-26.004348654045323,2.6939651991610027,2008-07-15
2008-08-15,2008.0,8.0,15.0,-30.496182287570225,-4.491833633524902,2008-08-15
2008-09-15,2008.0,9.0,15.0,-28.614278478167524,1.8819038094027007,2008-09-15
2008-10-15,2008.0,10.0,15.0,-21.215981044537624,7.3982974336298994,2008-10-15
2008-11-15,2008.0,11.0,15.0,-20.647621405468627,0.5683596390689996,2008-11-15
2008-12-15,2008.0,12.0,15.0,-21.309915994769028,-0.6622945893003997,2008-12-15
2009-01-15,2009.0,1.0,15.0,-24.152150134660427,-2.8422341398914,2009-01-15
2009-02-15,2009.0,2.0,15.0,-21.106465246536565,3.0456848881238603,2009-02-15
2009-03-15,2009.0,3.0,15.0,-22.697494886504124,-1.5910296399675605,2009-03-15
2009-04-15,2009.0,4.0,15.0,-21.575071816296823,1.1224230702073008,2009-04-15
2009-05-15,2009.0,5.0,15.0,-21.728213893999225,-0.15314207770239996,2009-05-15
2009-06-15,2009.0,6.0,15.0,-32.26585805127412,-10.537644157274901,2009-06-15
2009-07-15,2009.0,7.0,15.0,-31.53650349980712,0.7293545514670008,2009-07-15
2009-08-15,2009.0,8.0,15.0,-24.44689241435532,7.0896110854518,2009-08-15
2009-09-15,2009.0,9.0,15.0,-26.71067316973012,-2.2637807553747997,2009-09-15
2009-10-15,2009.0,10.0,15.0,-31.83079159690812,-5.120118427177999,2009-10-15
2009-11-15,2009.0,11.0,15.0,-25.58935837942312,6.241433217485,2009-11-15
2009-12-15,2009.0,12.0,15.0,-17.27613404825492,8.3132243311682,2009-12-15
2010-01-15,2010.0,1.0,15.0,-15.276725469159377,1.9994085790955434,2010-01-15
2010-02-15,2010.0,2.0,15.0,-17.24687233931718,-1.9701468701577998,2010-02-15
2010-03-15,2010.0,3.0,15.0,-24.01321675047268,-6.766344411155501,2010-03-15
2010-04-15,2010.0,4.0,15.0,-19.09189491265088,4.9213218378218,2010-04-15
2010-05-15,2010.0,5.0,15.0,-21.642728753688978,-2.5508338410381004,2010-05-15
2010-06-15,2010.0,6.0,15.0,-23.734092886860374,-2.091364133171398,2010-06-15
2010-07-15,2010.0,7.0,15.0,-22.290775805661774,1.4433170811985985,2010-07-15
2010-08-15,2010.0,8.0,15.0,-24.27267576316587,-1.9818999575040994,2010-08-15
2010-09-15,2010.0,9.0,15.0,-26.46387127933427,-2.191195516168399,2010-09-15
2010-10-15,2010.0,10.0,15.0,-26.28889875187347,0.17497252746079894,2010-10-15
