time,year,month,day,mb,dmdt,time
2007-03-15,2007.0,3.0,15.0,-73.76213752975166,4.320115820697495,2007-03-15
2007-04-15,2007.0,4.0,15.0,-65.23803837627305,8.524099153478602,2007-04-15
2007-05-15,2007.0,5.0,15.0,-68.00244567137266,-2.764407295099602,2007-05-15
2007-06-15,2007.0,6.0,15.0,-67.37227781628056,0.6301678550921039,2007-06-15
2007-07-15,2007.0,7.0,15.0,-79.74074283581646,-12.368465019535897,2007-07-15
2007-08-15,2007.0,8.0,15.0,-90.67569405302277,-10.934951217206304,2007-08-15
2007-09-15,2007.0,9.0,15.0,-94.38490049076556,-3.709206437742793,2007-09-15
2007-10-15,2007.0,10.0,15.0,-87.39699375244906,6.987906738316497,2007-10-15
2007-11-15,2007.0,11.0,15.0,-86.93929402256947,0.45769972987959306,2007-11-15
2007-12-15,2007.0,12.0,15.0,-80.23534936423887,6.703944658330599,2007-12-15
2008-01-15,2008.0,1.0,15.0,-77.46090277811457,2.7744465861242986,2008-01-15
2008-02-15,2008.0,2.0,15.0,-68.38503064455817,9.075872133556402,2008-02-15
2008-03-15,2008.0,3.0,15.0,-71.72983989458177,-3.3448092500236015,2008-03-15
2008-04-15,2008.0,4.0,15.0,-69.08216954737748,2.647670347204297,2008-04-15
2008-05-15,2008.0,5.0,15.0,-69.20084281158958,-0.11867326421210578,2008-05-15
2008-06-15,2008.0,6.0,15.0,-70.49375232093257,-1.2929095093429908,2008-06-15
2008-07-15,2008.0,7.0,15.0,-74.92697053998688,-4.433218219054311,2008-07-15
2008-08-15,2008.0,8.0,15.0,-93.61997849887018,-18.6930079588833,2008-08-15
2008-09-15,2008.0,9.0,15.0,-92.09800696803028,1.521971530839906,2008-09-15
2008-10-15,2008.0,10.0,15.0,-85.03659539075997,7.061411577270306,2008-10-15
2008-11-15,2008.0,11.0,15.0,-91.95323593082668,-6.916640540066709,2008-11-15
2008-12-15,2008.0,12.0,15.0,-74.55618100670567,17.397054924121008,2008-12-15
2009-01-15,2009.0,1.0,15.0,-62.78088706134167,11.775293945363998,2009-01-15
2009-02-15,2009.0,2.0,15.0,-65.28317427498298,-2.50228721364131,2009-02-15
2009-03-15,2009.0,3.0,15.0,-61.69057687806287,3.5925973969201124,2009-03-15
2009-04-15,2009.0,4.0,15.0,-65.42155182980528,-3.730974951742411,2009-04-15
2009-05-15,2009.0,5.0,15.0,-67.68693010741667,-2.26537827761139,2009-05-15
2009-06-15,2009.0,6.0,15.0,-63.21117544640087,4.475754661015799,2009-06-15
2009-07-15,2009.0,7.0,15.0,-69.68452072688068,-6.473345280479805,2009-07-15
2009-08-15,2009.0,8.0,15.0,-65.47627012638718,4.2082506004935,2009-08-15
2009-09-15,2009.0,9.0,15.0,-78.18041764128378,-12.704147514896604,2009-09-15
2009-10-15,2009.0,10.0,15.0,-77.80087062635418,0.3795470149295994,2009-10-15
2009-11-15,2009.0,11.0,15.0,-67.72337791585268,10.077492710501502,2009-11-15
2009-12-15,2009.0,12.0,15.0,-57.781679649790576,9.941698266062104,2009-12-15
2010-01-15,2010.0,1.0,15.0,-58.99631994828356,-1.214640298492987,2010-01-15
2010-02-15,2010.0,2.0,15.0,-71.51617997248196,-12.519860024198401,2010-02-15
2010-03-15,2010.0,3.0,15.0,-76.29035246996915,-4.774172497487193,2010-03-15
2010-04-15,2010.0,4.0,15.0,-69.86534820180076,6.425004268168394,2010-04-15
2010-05-15,2010.0,5.0,15.0,-66.31153750433845,3.5538106974623034,2010-05-15
2010-06-15,2010.0,6.0,15.0,-72.03631256549605,-5.724775061157608,2010-06-15
2010-07-15,2010.0,7.0,15.0,-75.71543722776484,-3.6791246622687908,2010-07-15
2010-08-15,2010.0,8.0,15.0,-85.78607894318434,-10.070641715419498,2010-08-15
2010-09-15,2010.0,9.0,15.0,-86.26928213948824,-0.4832031963039043,2010-09-15
2010-10-15,2010.0,10.0,15.0,-82.35061947781034,3.9186626616778995,2010-10-15
2010-11-15,2010.0,11.0,15.0,-85.27509729915074,-2.9244778213404032,2010-11-15
2010-12-15,2010.0,12.0,15.0,-66.02083902154425,19.254258277606503,2010-12-15
2011-01-15,2011.0,1.0,15.0,-60.95649681414105,-1.214640298492987,2011-01-15
2011-02-15,2011.0,2.0,15.0,-63.19648465381124,-2.239987839670194,2011-02-15
2011-03-15,2011.0,3.0,15.0,-60.23752500733424,2.9589596464769983,2011-03-15
2011-04-15,2011.0,4.0,15.0,-51.536334962533644,8.701190044800597,2011-04-15
2011-05-15,2011.0,5.0,15.0,-55.17452142882774,-3.638186466294094,2011-05-15
2011-06-15,2011.0,6.0,15.0,-56.4412164335529,-1.266695004725167,2011-06-15
2011-07-15,2011.0,7.0,15.0,-62.57457419312971,-6.1333577595768105,2011-07-15
2011-08-15,2011.0,8.0,15.0,-66.3948636855236,-3.820289492393897,2011-08-15
2011-09-15,2011.0,9.0,15.0,-72.559804529115,-6.1649408435913955,2011-09-15
2011-10-15,2011.0,10.0,15.0,-75.4488884689127,-2.8890839397977004,2011-10-15
2011-11-15,2011.0,11.0,15.0,-72.2129361990926,3.2359522698201033,2011-11-15
2011-12-15,2011.0,12.0,15.0,-61.095677067629694,11.117259131462902,2011-12-15
2012-01-15,2012.0,1.0,15.0,-73.6799464681825,-12.584269400552799,2012-01-15
2012-02-15,2012.0,2.0,15.0,-80.210767310972,-6.53082084278951,2012-02-15
2012-03-15,2012.0,3.0,15.0,-71.45223778795841,8.7585295230136,2012-03-15
2012-04-15,2012.0,4.0,15.0,-80.5781961883757,-9.125958400417296,2012-04-15
2012-05-15,2012.0,5.0,15.0,-79.76318263439633,0.8150135539793693,2012-05-15
2012-06-15,2012.0,6.0,15.0,-81.0298776391215,-1.266695004725167,2012-06-15
2012-07-15,2012.0,7.0,15.0,-87.65879171388158,-6.62891407476009,2012-07-15
2012-08-15,2012.0,8.0,15.0,-95.75469086601599,-8.095899152134407,2012-08-15
2012-09-15,2012.0,9.0,15.0,-98.05951058092359,-2.3048197149075946,2012-09-15
2012-10-15,2012.0,10.0,15.0,-98.66364961736883,-0.6041390364452423,2012-10-15
2012-11-15,2012.0,11.0,15.0,-94.72979733084239,3.93385228652645,2012-11-15
2012-12-15,2012.0,12.0,15.0,-88.2744939031972,6.455303427645191,2012-12-15
2013-01-15,2013.0,1.0,15.0,-82.4406375447402,5.833856358456998,2013-01-15
2013-02-15,2013.0,2.0,15.0,-72.624133632635,9.816503912105205,2013-02-15
2013-03-15,2013.0,3.0,15.0,-72.08444669221635,0.5396869404186487,2013-03-15
2013-04-15,2013.0,4.0,15.0,-73.02801104708914,-0.9435643548727886,2013-04-15
2013-05-15,2013.0,5.0,15.0,-73.34488429513794,-0.31687324804880745,2013-05-15
2013-06-15,2013.0,6.0,15.0,-72.90778293197364,0.43710136316430237,2013-06-15
2013-07-15,2013.0,7.0,15.0,-92.90021024617764,-19.992427314203994,2013-07-15
2013-08-15,2013.0,8.0,15.0,-106.15580242116943,-13.255592174991794,2013-08-15
2013-09-15,2013.0,9.0,15.0,-109.45600955699177,-3.3002071358223484,2013-09-15
2013-10-15,2013.0,10.0,15.0,-110.06014859343702,-0.6041390364452423,2013-10-15
2013-11-15,2013.0,11.0,15.0,-118.01457290131002,-7.954424307872998,2013-11-15
2013-12-15,2013.0,12.0,15.0,-105.76045932078001,12.254113580530003,2013-12-15
2014-01-15,2014.0,1.0,15.0,-106.975099619273,-1.214640298492987,2014-01-15
2014-02-15,2014.0,2.0,15.0,-109.21508745894319,-2.239987839670194,2014-02-15
2014-03-15,2014.0,3.0,15.0,-108.67540051852454,0.5396869404186487,2014-03-15
2014-04-15,2014.0,4.0,15.0,-114.30018416396155,-5.624783645437006,2014-04-15
2014-05-15,2014.0,5.0,15.0,-106.32112432699955,7.979059836961994,2014-05-15
2014-06-15,2014.0,6.0,15.0,-99.06796689792155,7.253157429078001,2014-06-15
2014-07-15,2014.0,7.0,15.0,-105.20132465749836,-6.1333577595768105,2014-07-15
2014-08-15,2014.0,8.0,15.0,-118.45691683249015,-13.255592174991794,2014-08-15
2014-09-15,2014.0,9.0,15.0,-119.15835188992514,-0.7014350574349919,2014-09-15
2014-10-15,2014.0,10.0,15.0,-110.71330859056614,8.445043299359,2014-10-15
2014-11-15,2014.0,11.0,15.0,-113.88766779534114,-3.1743592047750013,2014-11-15
2014-12-15,2014.0,12.0,15.0,-103.07108790257527,10.816579892765876,2014-12-15
2015-01-15,2015.0,1.0,15.0,-103.94206711143427,-0.8709792088589978,2015-01-15
2015-02-15,2015.0,2.0,15.0,-111.61342785098677,-7.671360739552497,2015-02-15
2015-03-15,2015.0,3.0,15.0,-102.15355614161057,9.459871709376202,2015-03-15
2015-04-15,2015.0,4.0,15.0,-98.60953909757707,3.5440170440334953,2015-04-15
2015-05-15,2015.0,5.0,15.0,-97.7945255435977,0.8150135539793693,2015-05-15
2015-06-15,2015.0,6.0,15.0,-99.06122054832286,-1.266695004725167,2015-06-15
2015-07-15,2015.0,7.0,15.0,-105.19457830789968,-6.1333577595768105,2015-07-15
2015-08-15,2015.0,8.0,15.0,-111.42348032359868,-6.228902015699006,2015-08-15
2015-09-15,2015.0,9.0,15.0,-108.84694933917568,2.5765309844230018,2015-09-15
2015-10-15,2015.0,10.0,15.0,-109.45108837562093,-0.6041390364452423,2015-10-15
2015-11-15,2015.0,11.0,15.0,-105.51723608909448,3.93385228652645,2015-11-15
2015-12-15,2015.0,12.0,15.0,-94.70065619632861,10.816579892765876,2015-12-15
2016-01-15,2016.0,1.0,15.0,-113.38053230947861,-18.67987611315,2016-01-15
2016-02-15,2016.0,2.0,15.0,-111.2993274324596,2.0812048770190046,2016-02-15
2016-03-15,2016.0,3.0,15.0,-113.34436843652361,-2.0450410040640037,2016-03-15
2016-04-15,2016.0,4.0,15.0,-114.2879327913964,-0.9435643548727886,2016-04-15
2016-05-15,2016.0,5.0,15.0,-113.47291923741703,0.8150135539793693,2016-05-15
2016-06-15,2016.0,6.0,15.0,-114.63099021861802,-1.1580709812009928,2016-06-15
2016-07-15,2016.0,7.0,15.0,-133.49723527985304,-18.866245061235006,2016-07-15
2016-08-15,2016.0,8.0,15.0,-181.26962593169003,-47.772390651837,2016-08-15
2016-09-15,2016.0,9.0,15.0,-184.56983306751238,-3.3002071358223484,2016-09-15
2016-10-15,2016.0,10.0,15.0,-185.17397210395762,-0.6041390364452423,2016-10-15
2016-11-15,2016.0,11.0,15.0,-181.24011981743118,3.93385228652645,2016-11-15
2016-12-15,2016.0,12.0,15.0,-152.09938545481117,29.140734362619995,2016-12-15
2017-01-15,2017.0,1.0,15.0,-153.31402575330415,-1.214640298492987,2017-01-15
2017-02-15,2017.0,2.0,15.0,-155.55401359297434,-2.239987839670194,2017-02-15
2017-03-15,2017.0,3.0,15.0,-155.0143266525557,0.5396869404186487,2017-03-15
2017-04-15,2017.0,4.0,15.0,-171.60068254716867,-16.58635589461298,2017-04-15
2017-05-15,2017.0,5.0,15.0,-163.49037685509268,8.110305692075997,2017-05-15
2017-06-15,2017.0,6.0,15.0,-165.08234854301068,-1.5919716879180044,2017-06-15
2017-07-15,2017.0,7.0,15.0,-171.21570630258748,-6.1333577595768105,2017-07-15
2017-08-15,2017.0,8.0,15.0,-184.47129847757927,-13.255592174991794,2017-08-15
2017-09-15,2017.0,9.0,15.0,-187.77150561340162,-3.3002071358223484,2017-09-15
2017-10-15,2017.0,10.0,15.0,-188.37564464984686,-0.6041390364452423,2017-10-15
2017-11-15,2017.0,11.0,15.0,-184.44179236332042,3.93385228652645,2017-11-15
2017-12-15,2017.0,12.0,15.0,-173.62521247055454,10.816579892765876,2017-12-15
2018-01-15,2018.0,1.0,15.0,-158.81256614715554,-1.214640298492987,2018-01-15
2018-02-15,2018.0,2.0,15.0,-161.05255398682573,-2.239987839670194,2018-02-15
2018-03-15,2018.0,3.0,15.0,-160.51286704640708,0.5396869404186487,2018-03-15
2018-04-15,2018.0,4.0,15.0,-161.45643140127987,-0.9435643548727886,2018-04-15
2018-05-15,2018.0,5.0,15.0,-160.64141784730052,0.8150135539793693,2018-05-15
2018-06-15,2018.0,6.0,15.0,-161.90811285202568,-1.266695004725167,2018-06-15
2018-07-15,2018.0,7.0,15.0,-160.74940503429568,1.1587078177300043,2018-07-15
2018-08-15,2018.0,8.0,15.0,-174.00499720928747,-13.255592174991794,2018-08-15
2018-09-15,2018.0,9.0,15.0,-177.30520434510981,-3.3002071358223484,2018-09-15
2018-10-15,2018.0,10.0,15.0,-177.90934338155506,-0.6041390364452423,2018-10-15
2018-11-15,2018.0,11.0,15.0,-174.01781781480608,3.8915255667489816,2018-11-15
2018-12-15,2018.0,12.0,15.0,-181.67425415004507,-7.656436335238993,2018-12-15
2019-01-15,2019.0,1.0,15.0,-191.99953740747807,-10.325283257433,2019-01-15
2019-02-15,2019.0,2.0,15.0,-184.80790224539908,7.191635162078995,2019-02-15
2019-03-15,2019.0,3.0,15.0,-192.6253409745481,-7.817438729149018,2019-03-15
2019-04-15,2019.0,4.0,15.0,-194.7916676194181,-2.166326644869997,2019-04-15
2019-05-15,2019.0,5.0,15.0,-201.46631521854508,-6.674647599126985,2019-05-15
2019-06-15,2019.0,6.0,15.0,-198.6881749853811,2.778140233163981,2019-06-15
2019-07-15,2019.0,7.0,15.0,-200.8389532134701,-2.1507782280889955,2019-07-15
2019-08-15,2019.0,8.0,15.0,-211.49472057698708,-10.655767363516986,2019-08-15
2019-09-15,2019.0,9.0,15.0,-218.17568409671708,-6.68096351973,2019-09-15
2019-10-15,2019.0,10.0,15.0,-215.07603947177708,3.099644624939998,2019-10-15
2019-11-15,2019.0,11.0,15.0,-211.99769653303107,3.0783429387460046,2019-11-15
2019-12-15,2019.0,12.0,15.0,-189.25700025613108,22.740696276899996,2019-12-15
2020-01-15,2020.0,1.0,15.0,-196.87271590719908,-7.615715651068001,2020-01-15
2020-02-15,2020.0,2.0,15.0,-208.9641535520431,-12.091437644844007,2020-02-15
2020-03-15,2020.0,3.0,15.0,-221.52600146634109,-12.561847914298,2020-03-15
2020-04-15,2020.0,4.0,15.0,-214.47362951046608,7.052371955875003,2020-04-15
2020-05-15,2020.0,5.0,15.0,-204.22964450824708,10.243985002219006,2020-05-15
2020-06-15,2020.0,6.0,15.0,-210.5246294819811,-6.294984973734017,2020-06-15
2020-07-15,2020.0,7.0,15.0,-221.4383734623391,-10.913743980357992,2020-07-15
2020-08-15,2020.0,8.0,15.0,-242.27194905147007,-20.833575589130987,2020-08-15
2020-09-15,2020.0,9.0,15.0,-244.66994079314009,-2.397991741670012,2020-09-15
2020-10-15,2020.0,10.0,15.0,-244.52891244292607,0.1410283502140146,2020-10-15
2020-11-15,2020.0,11.0,15.0,-231.3570029937491,13.17190944917698,2020-11-15
2020-12-15,2020.0,12.0,15.0,-225.7758978766031,5.581105117145995,2020-12-15
2021-01-15,2021.0,1.0,15.0,-226.99053817509608,-1.214640298492987,2021-01-15
2021-02-15,2021.0,2.0,15.0,-232.94037500384007,-5.949836828743997,2021-02-15
2021-03-15,2021.0,3.0,15.0,-222.52152020142705,10.418854802413023,2021-03-15
2021-04-15,2021.0,4.0,15.0,-228.96162691458505,-6.440106713158002,2021-04-15
2021-05-15,2021.0,5.0,15.0,-226.59395478472706,2.3676721298579935,2021-05-15
2021-06-15,2021.0,6.0,15.0,-229.81866687700207,-3.2247120922750128,2021-06-15
2021-07-15,2021.0,7.0,15.0,-225.87389578393805,3.94477109306402,2021-07-15
2021-08-15,2021.0,8.0,15.0,-244.85802603675606,-18.984130252818005,2021-08-15
2021-09-15,2021.0,9.0,15.0,-230.99445079743205,13.863575239324007,2021-09-15
2021-10-15,2021.0,10.0,15.0,-271.81145079743203,-40.81700000000001,2021-10-15
2021-11-15,2021.0,11.0,15.0,-267.87759851090556,3.93385228652645,2021-11-15
2021-12-15,2021.0,12.0,15.0,-257.06101861813966,10.816579892765876,2021-12-15
