time,year,month,day,mb,dmdt,time,jt
2007-01-15,2007.0,1.0,15.0,42.0821863938449,43.46430361227343,2007-01-15,2007.0409836065573
2007-02-15,2007.0,2.0,15.0,80.0464380653521,37.9642516715072,2007-02-15,2007.1256830601094
2007-03-15,2007.0,3.0,15.0,81.0643617555921,1.0179236902399964,2007-03-15,2007.2021857923498
2007-04-15,2007.0,4.0,15.0,106.1532905412505,25.0889287856584,2007-04-15,2007.2868852459017
2007-05-15,2007.0,5.0,15.0,77.9240902765831,-28.2292002646674,2007-05-15,2007.3688524590164
2007-06-15,2007.0,6.0,15.0,118.4974595807875,40.573369304204405,2007-06-15,2007.4535519125684
2007-07-15,2007.0,7.0,15.0,113.39558762804211,-5.101871952745398,2007-07-15,2007.535519125683
2007-08-15,2007.0,8.0,15.0,60.01344561960511,-53.382142008437,2007-08-15,2007.620218579235
2007-09-15,2007.0,9.0,15.0,42.34004848517711,-17.673397134428,2007-09-15,2007.704918032787
2007-10-15,2007.0,10.0,15.0,21.518198463948096,-20.82185002122901,2007-10-15,2007.7868852459017
2007-11-15,2007.0,11.0,15.0,20.0688591434961,-1.4493393204519975,2007-11-15,2007.8715846994535
2007-12-15,2007.0,12.0,15.0,33.71062242843706,13.641763284940964,2007-12-15,2007.9535519125684
2008-01-15,2008.0,1.0,15.0,77.17492604071049,43.46430361227343,2008-01-15,2008.0409836065573
2008-02-15,2008.0,2.0,15.0,92.08928813553547,14.91436209482498,2008-02-15,2008.1256830601094
2008-03-15,2008.0,3.0,15.0,116.80166072851748,24.712372592982007,2008-03-15,2008.204918032787
2008-04-15,2008.0,4.0,15.0,92.46764238284848,-24.334018345668994,2008-04-15,2008.2896174863388
2008-05-15,2008.0,5.0,15.0,111.25168522911748,18.784042846269003,2008-05-15,2008.3715846994535
2008-06-15,2008.0,6.0,15.0,115.01082086540548,3.7591356362879935,2008-06-15,2008.4562841530055
2008-07-15,2008.0,7.0,15.0,120.50630543339348,5.495484567988001,2008-07-15,2008.5382513661202
2008-08-15,2008.0,8.0,15.0,77.92898588964887,-42.57731954374461,2008-08-15,2008.622950819672
2008-09-15,2008.0,9.0,15.0,35.79761557744725,-42.13137031220162,2008-09-15,2008.707650273224
2008-10-15,2008.0,10.0,15.0,13.736520266945252,-22.061095310502,2008-10-15,2008.7896174863388
2008-11-15,2008.0,11.0,15.0,38.13373115248625,24.397210885541,2008-11-15,2008.8743169398906
2008-12-15,2008.0,12.0,15.0,51.77549443742721,13.641763284940964,2008-12-15,2008.9562841530055
2009-01-15,2009.0,1.0,15.0,95.23979804970065,43.46430361227343,2009-01-15,2009.0409836065573
2009-02-15,2009.0,2.0,15.0,91.07007955621165,-4.169718493489,2009-02-15,2009.1256830601094
2009-03-15,2009.0,3.0,15.0,67.46847006716666,-23.60160948904499,2009-03-15,2009.2021857923498
2009-04-15,2009.0,4.0,15.0,89.48892302102166,22.020452953855,2009-04-15,2009.2868852459017
2009-05-15,2009.0,5.0,15.0,78.49302810726465,-10.995894913757011,2009-05-15,2009.3688524590164
2009-06-15,2009.0,6.0,15.0,97.78589509893564,19.29286699167099,2009-06-15,2009.4535519125684
2009-07-15,2009.0,7.0,15.0,89.81386117627866,-7.972033922656976,2009-07-15,2009.535519125683
2009-08-15,2009.0,8.0,15.0,47.434920902802645,-42.37894027347602,2009-08-15,2009.620218579235
2009-09-15,2009.0,9.0,15.0,-18.16202242666435,-65.596943329467,2009-09-15,2009.704918032787
2009-10-15,2009.0,10.0,15.0,-35.31643266376136,-17.15441023709701,2009-10-15,2009.7868852459017
2009-11-15,2009.0,11.0,15.0,-17.834417336923366,17.482015326837995,2009-11-15,2009.8715846994535
2009-12-15,2009.0,12.0,15.0,-4.192654051982402,13.641763284940964,2009-12-15,2009.9535519125684
2010-01-15,2010.0,1.0,15.0,39.27164956029103,43.46430361227343,2010-01-15,2010.0409836065573
2010-02-15,2010.0,2.0,15.0,47.66794443522304,8.39629487493201,2010-02-15,2010.1256830601094
2010-03-15,2010.0,3.0,15.0,57.60607027392104,9.938125838698,2010-03-15,2010.2021857923498
2010-04-15,2010.0,4.0,15.0,68.67263436099901,11.066564087077978,2010-04-15,2010.2868852459017
2010-05-15,2010.0,5.0,15.0,75.73002260976602,7.057388248767012,2010-05-15,2010.3688524590164
