time,year,month,day,mb,dmdt,time,jt
2009-02-15,2009.0,2.0,15.0,-160.54403734861896,5.313982362446012,2009-02-15,2009.1256830601094
2009-03-15,2009.0,3.0,15.0,-170.09810916760495,-9.554071818985989,2009-03-15,2009.2021857923498
2009-04-15,2009.0,4.0,15.0,-162.80363933244595,7.294469835158992,2009-04-15,2009.2868852459017
2009-05-15,2009.0,5.0,15.0,-165.22328629422896,-2.419646961783002,2009-05-15,2009.3688524590164
2009-06-15,2009.0,6.0,15.0,-170.28543585599596,-5.062149561767001,2009-06-15,2009.4535519125684
2009-07-15,2009.0,7.0,15.0,-198.48104047434796,-28.195604618352007,2009-07-15,2009.535519125683
2009-08-15,2009.0,8.0,15.0,-236.08230552939597,-37.601265055048,2009-08-15,2009.620218579235
2009-09-15,2009.0,9.0,15.0,-243.30869904849195,-7.2263935190959785,2009-09-15,2009.704918032787
2009-10-15,2009.0,10.0,15.0,-241.19548044627297,2.1132186022189785,2009-10-15,2009.7868852459017
2009-11-15,2009.0,11.0,15.0,-240.45748029408097,0.7380001521920008,2009-11-15,2009.8715846994535
2009-12-15,2009.0,12.0,15.0,-224.89582834036395,15.561651953717018,2009-12-15,2009.9535519125684
2010-01-15,2010.0,1.0,15.0,-218.19365115637757,6.702177183986371,2010-01-15,2010.0409836065573
2010-02-15,2010.0,2.0,15.0,-209.95967866776158,8.23397248861599,2010-02-15,2010.1256830601094
2010-03-15,2010.0,3.0,15.0,-212.94149403165358,-2.9818153638919966,2010-03-15,2010.2021857923498
2010-04-15,2010.0,4.0,15.0,-206.69765468124658,6.243839350407001,2010-04-15,2010.2868852459017
2010-05-15,2010.0,5.0,15.0,-204.90172499256656,1.795929688680019,2010-05-15,2010.3688524590164
2010-06-15,2010.0,6.0,15.0,-204.79970613122958,0.10201886133697258,2010-06-15,2010.4535519125684
2010-07-15,2010.0,7.0,15.0,-261.73169887874656,-56.931992747517,2010-07-15,2010.535519125683
2010-08-15,2010.0,8.0,15.0,-272.6199427164605,-10.888243837713986,2010-08-15,2010.620218579235
2010-09-15,2010.0,9.0,15.0,-285.0479101292925,-12.427967412832004,2010-09-15,2010.704918032787
2010-10-15,2010.0,10.0,15.0,-295.66149807752254,-10.61358794823002,2010-10-15,2010.7868852459017
2010-11-15,2010.0,11.0,15.0,-275.4061547789065,20.255343298616026,2010-11-15,2010.8715846994535
2010-12-15,2010.0,12.0,15.0,-271.3808492583395,4.025305520567002,2010-12-15,2010.9535519125684
2011-01-15,2011.0,1.0,15.0,-267.7684702957355,6.702177183986371,2011-01-15,2011.0409836065573
2011-02-15,2011.0,2.0,15.0,-265.79727870471567,1.9711915910198001,2011-02-15,2011.1256830601094
2011-03-15,2011.0,3.0,15.0,-250.78155367577168,15.01572502894399,2011-03-15,2011.2021857923498
2011-04-15,2011.0,4.0,15.0,-258.4737192638197,-7.692165588047999,2011-04-15,2011.2868852459017
2011-05-15,2011.0,5.0,15.0,-252.3621284486137,6.111590815206,2011-05-15,2011.3688524590164
2011-06-15,2011.0,6.0,15.0,-258.27815904644297,-5.91603059782927,2011-06-15,2011.4535519125684
2011-07-15,2011.0,7.0,15.0,-287.0007561642211,-28.72259711777815,2011-07-15,2011.535519125683
2011-08-15,2011.0,8.0,15.0,-338.89855454278313,-51.897798378562015,2011-08-15,2011.620218579235
