"time_GRACE" "GRACE_GIA_hydro" "err_plot"
"1" 2002.29 0 20.3451965918704
"2" 2002.37 -1.34208608616219 16.8856598538001
"3" NA NA NA
"4" 2002.62 -27.9077823390747 12.0338818710796
"5" 2002.7 -37.4412094443953 15.4595613484471
"6" 2002.79 -40.0487414776408 9.76260248405136
"7" 2002.87 -40.5916732570916 10.5987126357361
"8" 2002.95 -40.4215499174175 11.5746519087246
"9" 2003.04 -9.58692703310386 15.6421295045213
"10" 2003.12 -37.4556600224581 11.3373636281728
"11" 2003.2 -41.0831913189508 9.16255871702612
"12" 2003.29 -30.8602479825777 8.36477202710162
"13" 2003.37 -36.2387122733497 10.3864974182763
"14" NA NA NA
"15" 2003.54 -35.4118289362643 7.44213198374835
"16" 2003.62 -56.7248811242851 7.62321752299149
"17" 2003.7 -68.8232556112405 7.54078966071292
"18" 2003.79 -61.6367227207698 7.42420666752184
"19" 2003.87 -59.8874741727716 7.82545438619659
"20" 2003.95 -59.7537320363953 7.39059644875563
"21" 2004.04 -45.6796869470218 11.2926894988516
"22" 2004.12 -55.8099597745103 8.09919469311723
"23" 2004.2 -54.0749271054093 7.24397553976773
"24" 2004.29 -44.8142495393369 7.62152097103753
"25" 2004.37 -46.153285994266 8.47737060842597
"26" 2004.45 -42.32047580372 7.4011374697199
"27" 2004.54 -56.7723846836743 7.20650914292746
"28" 2004.62 -83.7006482251813 7.79862447037428
"29" 2004.7 -89.3534012088831 7.90284036180819
"30" 2004.79 -83.82443318179 7.23531557023629
"31" 2004.87 -82.7003491617962 7.89648204091726
"32" 2004.95 -84.3453539842016 8.13029543303172
"33" 2005.04 -69.4548662075679 7.47483706446346
"34" 2005.12 -65.4973480443146 8.57205704868819
"35" 2005.2 -60.6491310777562 8.9014546242757
"36" 2005.29 -52.4088329891808 8.69085800125395
"37" 2005.37 -63.6880145837436 9.17462646064307
"38" 2005.45 -58.0611790277926 9.58274325756458
"39" 2005.54 -77.4458490047671 8.57474716860837
"40" 2005.62 -90.3435980171228 8.38366799954595
"41" 2005.7 -86.3363701570797 8.54130466659466
"42" 2005.79 -79.6252258017757 8.15722682595281
"43" 2005.87 -75.7285055769615 8.64056193520731
"44" 2005.95 -68.3199779953765 12.0119420138714
"45" 2006.04 -64.7846645555473 9.65207824061516
"46" 2006.12 -64.8956569052628 9.34380860899766
"47" 2006.2 -66.1331711673149 8.49263818084876
"48" 2006.29 -61.5273325416364 8.48365055076179
"49" 2006.37 -59.8502439597871 8.02840574428747
"50" 2006.45 -65.331114995422 9.38302948694425
"51" 2006.54 -72.8889045727804 9.21464816755048
"52" 2006.62 -84.3298281335781 7.69641030091529
"53" 2006.7 -91.6553299595365 8.98195907521432
"54" 2006.79 -91.4289446421416 8.01959939800724
"55" 2006.87 -93.2280383414545 7.7404371162313
"56" 2006.95 -78.2644751835112 8.70678912237924
"57" 2007.04 -74.9208278674547 9.0822531179218
"58" 2007.12 -77.8946547667019 8.59820939145936
"59" 2007.2 -86.8123722735515 7.92634210429822
"60" 2007.29 -82.3851170941888 8.04359742629164
"61" 2007.37 -77.3427359654247 7.86241667211081
"62" 2007.45 -73.3494146072337 7.95746004773679
"63" 2007.54 -81.1972941630406 7.87522199611093
"64" 2007.62 -98.5517141353721 8.90409524868319
"65" 2007.7 -107.768204903053 9.41906179031349
"66" 2007.79 -100.170673425515 9.53992508058734
"67" 2007.87 -89.7281078039561 10.0233045525578
"68" 2007.95 -81.5982596716117 9.05335174078493
"69" 2008.04 -74.8692986076737 8.55538324647357
"70" 2008.12 -74.6826048798017 10.0283319943268
"71" 2008.2 -73.5425634876594 8.74311673306181
"72" 2008.29 -74.6845274203757 9.64580677720631
"73" 2008.37 -79.3562336435132 8.94905524958359
"74" 2008.45 -76.5828989866468 7.79147802943648
"75" 2008.54 -80.3574673286967 8.5311015700944
"76" 2008.62 -86.4505109555248 7.96506774902372
"77" 2008.7 -89.0998495090773 8.42058007257675
"78" 2008.79 -89.0479712453307 8.08255546298906
"79" 2008.87 -79.2273678040661 9.46977041766115
"80" 2008.95 -79.2791872211829 9.20633081922844
"81" 2009.04 -80.5358559231443 9.03773881144141
"82" 2009.12 -77.2811204210752 9.66023443221731
"83" 2009.2 -76.7800231831459 9.58894501534204
"84" 2009.29 -73.0409205498581 7.7750491701719
"85" 2009.37 -72.077359677382 7.59694799838439
"86" 2009.45 -73.0393969587421 8.23176678361471
"87" 2009.54 -82.4730973373573 9.8695249234052
"88" 2009.62 -90.1157921153425 9.39771544217798
"89" 2009.7 -95.5890976323391 9.31711429908241
"90" 2009.79 -93.3961335164627 9.87710053420254
"91" 2009.87 -87.2466088599618 9.5646841042411
"92" 2009.95 -73.6184467958431 9.63034010001334
"93" 2010.04 -80.3752918902796 9.68905979293031
"94" 2010.12 -70.283733480028 9.76167149338041
"95" 2010.2 -78.834915053625 9.86491622759581
"96" 2010.29 -76.0230860122976 9.72873959318116
"97" 2010.37 -76.8746020550804 9.57419881952875
"98" 2010.45 -79.3836429794335 10.5057702275935
"99" 2010.54 -82.3805723491551 8.02961593547646
"100" 2010.62 -97.5386988049497 7.13627129337773
"101" 2010.7 -98.4891427831497 7.36981601397248
"102" 2010.79 -98.8829651108014 7.53193150308265
"103" 2010.87 -95.5153928417527 7.81900145960544
"104" 2010.95 -86.946128145802 8.37715214950701
"105" NA NA NA
"106" 2011.12 -87.5057300532311 10.3025790163073
"107" 2011.2 -91.411604283865 7.85852718576209
"108" 2011.29 -83.7974036446555 7.43534911719194
"109" 2011.37 -80.3305243743565 7.19151102366252
"110" NA NA NA
"111" 2011.54 -86.6248067664654 8.10017133729012
"112" 2011.62 -95.5762532321298 7.49738419710093
"113" 2011.7 -109.722097636149 7.28553905714417
"114" 2011.79 -109.670224794218 7.35559747393584
"115" 2011.87 -98.2181894347608 8.08814289362932
"116" 2011.95 -98.2876935629424 7.88102004278425
"117" 2012.04 -88.3938299082627 6.76924838604923
"118" 2012.12 -102.05846432167 6.59859220833368
"119" 2012.2 -86.1903662544954 6.44465626332604
"120" 2012.29 -81.8338027874781 7.12611850229529
"121" 2012.45 -89.90076313744 6.87977239133294
"122" 2012.54 -94.7711407129968 6.54834628014115
"123" 2012.62 -111.404871514702 6.07444191780102
"124" 2012.7 -112.501109439429 6.89290792850217
"125" NA NA NA
"126" 2012.87 -104.408108542978 7.19701022628248
"127" 2012.95 -108.228096868888 6.53811618041047
"128" 2013.04 -109.980984845327 6.36167333734245
"129" 2013.12 -108.367516642019 6.66953882322894
"130" NA NA NA
"131" 2013.29 -117.746745178093 7.75382986871214
"132" 2013.37 -113.024516361708 6.50298051872374
"133" 2013.45 -115.411693563916 6.72387308697533
"134" 2013.54 -125.632109783086 6.53637940637409
"135" NA NA NA
"136" 2013.79 -154.21207365675 6.84240906575633
"137" 2013.87 -157.496909616664 6.86675625546526
"138" 2013.95 -150.924809087507 6.88285318118004
"139" 2014.04 -131.41390765625 8.82508350840761
"140" 2014.2 -141.24873172257 6.02446760698656
"141" 2014.29 -154.784141097037 6.00451013446524
"142" 2014.37 -149.351811199346 5.70225542490027
"143" 2014.45 -143.569556140185 6.2308639243035
"144" NA NA NA
"145" 2014.62 -163.565592622836 5.39006713204471
"146" 2014.7 -167.544330598483 5.46384799478038
"147" 2014.79 -170.359439665896 5.20894009001933
"148" 2014.87 -159.508930737903 5.20596401072406
"149" NA NA NA
