"time_GRACE" "GRACE_GIA_hydro" "err_plot"
"50" 2006.45 -9.70930977798483 14.5412719785478
"51" 2006.54 -25.6029155139614 14.3097442964464
"52" 2006.62 -47.2454738048574 11.91768005116
"53" 2006.7 -62.9226748227515 13.925672966255
"54" 2006.79 -57.589943700434 12.4197863844928
"55" 2006.87 -38.5407767191146 11.9429538452477
"56" 2006.95 -55.8412026429447 13.3979863241095
"57" 2007.04 -48.3566591131626 13.9044551925966
"58" 2007.12 -50.7034229255339 13.1820702429225
"59" 2007.2 -57.7219191818551 12.202044827478
"60" 2007.29 -32.7798963038467 12.391898576502
"61" 2007.37 -34.5518688876094 12.1135619637049
"62" 2007.45 -37.0139055825914 12.2525569633056
"63" 2007.54 -54.4892276572117 12.1060634779773
"64" 2007.62 -126.117583818238 13.7089340106125
"65" 2007.7 -136.79422644034 14.5205708234469
"66" 2007.79 -136.734849656602 14.6935130137453
"67" 2007.87 -114.546957283586 15.4958675680564
"68" 2007.95 -103.212854570319 14.0381789285182
"69" 2008.04 -96.954572942305 13.2549189087613
"70" 2008.12 -110.794431706857 15.564290855537
"71" 2008.2 -90.1119134597 13.54057075845
"72" 2008.29 -91.6158470372682 14.9641734461432
"73" 2008.37 -84.6725587493167 13.905076378545
"74" 2008.45 -99.4463128378662 12.0643854963765
"75" 2008.54 -151.902212900098 13.1842517282822
"76" 2008.62 -175.339763653968 12.2604225167317
"77" 2008.7 -175.970246800659 12.9505844839196
"78" 2008.79 -167.783835025217 12.4724974165623
"79" 2008.87 -155.011075911977 14.6763372082491
"80" 2008.95 -160.037004768063 14.2978890208968
"81" 2009.04 -146.032420773987 14.0177214276929
"82" 2009.12 -140.718438411541 14.9962747773369
"83" 2009.2 -150.272510230527 14.8850232621797
"84" 2009.29 -142.978040395368 12.0409062387091
"85" 2009.37 -145.397687357151 11.7492300007442
"86" 2009.45 -150.459836918918 12.6964305864712
"87" 2009.54 -178.65544153727 15.2278076107392
"88" 2009.62 -216.256706592318 14.5065107349586
"89" 2009.7 -223.483100111414 14.392186800547
"90" 2009.79 -221.369881509195 15.3106369584186
"91" 2009.87 -220.631881357003 14.8433017642773
"92" 2009.95 -205.070229403286 14.9389117549092
"93" 2010.04 -193.761555059676 15.0259833905522
"94" 2010.12 -185.52758257106 15.1494899236871
"95" 2010.2 -188.509397934952 15.3081885537231
"96" 2010.29 -182.265558584545 15.0733083174165
"97" 2010.37 -180.469628895865 14.7889762435246
"98" 2010.45 -180.367610034528 16.3193056400446
"99" 2010.54 -237.299602782045 12.4473395851425
"100" 2010.62 -248.187846619759 11.0441906057104
"101" 2010.7 -260.615814032591 11.4045171751588
"102" 2010.79 -271.229401980821 11.647920770435
"103" 2010.87 -250.974058682205 12.0769641119965
"104" 2010.95 -246.948753161638 12.9194881703683
"105" NA NA NA
"106" 2011.12 -237.599223855814 15.8802082722587
"107" 2011.2 -222.58349882687 12.1043543696817
"108" 2011.29 -230.275664414918 11.483063990972
"109" 2011.37 -224.164073599712 11.1058110182198
"110" NA NA NA
"111" 2011.54 -290.835304354004 12.5009821002719
"112" 2011.62 -342.733102732566 11.5657831057463
"113" 2011.7 -351.421579576166 11.2485514519231
"114" 2011.79 -329.984123221357 11.3453661523964
"115" 2011.87 -325.207389946909 12.3507123228446
"116" 2011.95 -326.654334127538 11.9857667212806
"117" 2012.04 -323.041955164934 10.3591141305217
"118" 2012.12 -310.636611775543 10.1697184686489
"119" 2012.2 -317.78274491211 9.92779098680208
"120" 2012.29 -310.357195427287 10.8655272357483
"121" 2012.45 -307.499789669025 10.5377734917266
"122" 2012.54 -364.779385841436 10.1626775678155
"123" 2012.62 -406.072316124572 9.39628500867074
"124" 2012.7 -400.723423921707 10.638361881795
"125" NA NA NA
"126" 2012.87 -376.780978591147 11.089506956934
"127" 2012.95 -382.794261966298 10.0682106024637
"128" 2013.04 -385.640317616927 9.79029409610955
"129" 2013.12 -378.84688563387 10.2718597908412
"130" NA NA NA
"131" 2013.29 -376.008323617498 11.9317886021912
"132" 2013.37 -364.603591949162 9.9944855897199
"133" 2013.45 -357.292673884204 10.3407659576072
"134" 2013.54 -361.550727521572 10.0315143958255
"135" NA NA NA
"136" 2013.79 -369.144885641341 10.4100456929716
"137" 2013.87 -358.691124352722 10.4398331817997
"138" 2013.95 -340.573752262134 10.5124427530769
"139" 2014.04 -326.287077820854 13.5094648456102
"140" 2014.2 -357.415085909323 9.22640303696448
"141" 2014.29 -352.672695872837 9.168150757055
"142" 2014.37 -337.638924867893 8.69235932139907
"143" 2014.45 -345.642639888703 9.52158678517078
"144" NA NA NA
"145" 2014.62 -392.535568364675 8.23134707289891
"146" 2014.7 -404.634633738422 8.33913736237187
"147" 2014.79 -397.573982206297 7.94483746851303
"148" 2014.87 -368.383423701631 7.92272894838698
"149" NA NA NA
"150" 2015.04 -380.218187967962 12.34666318743
"151" 2015.12 -371.783410476003 16.5199094864532
"152" 2015.2 -361.990291331149 7.90277536482175
"153" 2015.29 -373.325758812053 7.83586511206647
"154" 2015.32 -382.337295421696 7.73013711626054
"155" NA NA NA
"156" 2015.54 -436.42228487938 8.62212767099401
"157" 2015.62 -459.381375623218 7.1340445825373
"158" 2015.7 -443.938745036848 7.49740383506468
"159" NA NA NA
"160" 2015.95 -433.179860315667 9.1998295348155
"161" 2016.04 -412.736491843504 7.85450687445079
"162" 2016.12 -410.166578851818 7.61798534749519
"163" 2016.2 -417.040758524234 7.75021724364783
"164" NA NA NA
"165" 2016.37 -404.334269309642 7.99697806240784
"166" 2016.45 -408.404309176709 7.5633420338544
"167" 2016.54 -450.142870225311 7.57133279586259
"168" 2016.62 -401.085375554668 8.69140578210716
"169" NA NA NA
"170" 2016.87 -388.622038025224 10.8790985240193
"171" 2016.95 -403.667789932182 10.4428364162048
"172" 2017.04 -393.959034371173 11.7218613186981
"173" 2017.2 -390.711373532401 12.2878684324265
"174" 2017.29 -416.630566121492 11.1962568286605
"175" 2017.37 -422.533263230366 8.40491639365258
"176" 2017.45 -419.073665722433 13.6920108864987
"177" NA NA NA
"178" 2018.45 -405.39177851525 9.11315166799964
"179" 2018.54 -418.421234423028 9.89737144852541
"180" NA NA NA
"181" 2018.79 -392.533392224327 12.1917512909086
"182" 2018.87 -389.667523617616 8.74775548176081
"183" 2018.95 -404.538865881089 8.10020234970364
"184" 2019.04 -405.315830261094 8.32129676266833
"185" 2019.12 -396.235575422517 10.5281859802024
"186" 2019.2 -401.197873758236 8.60897956150566
"187" 2019.29 -398.268284784596 8.60033937826893
"188" 2019.37 -378.913963054917 8.16251176806297
"189" 2019.45 -396.262014473423 8.19679209313184
"190" 2019.54 -427.280811225154 8.16377151987466
"191" 2019.62 -467.7827391419 8.23506954303104
"192" 2019.7 -472.686209209248 8.74908889153924
"193" 2019.79 -452.280141745486 8.25539488578409
"194" 2019.87 -454.193055374098 9.77946189750243
"195" 2019.95 -439.715638662262 9.74937706485357
"196" 2020.04 -447.834207866628 10.6003739412241
"197" 2020.12 -420.914998536028 11.2394063306891
"198" 2020.2 -441.503727375297 9.64849711432795
"199" 2020.29 -441.003919054451 9.67370230807738
"200" 2020.37 -430.74559856578 9.51967825768945
"201" 2020.45 -467.135122834697 9.69397273133078
"202" 2020.54 -509.663616049504 9.69528101234477
"203" 2020.62 -504.901511030016 9.70394773939302
"204" 2020.7 -504.2932038205 9.69026902176671
"205" 2020.79 -517.913377617747 9.52732165968457
"206" 2020.87 -509.645092873767 10.1859519628211
"207" 2020.95 -462.944469683153 9.97408153636279
"208" 2021.04 -474.640240608583 9.84875995863818
"209" 2021.12 -490.239134810909 10.1219541454801
"210" 2021.2 -505.702629754208 9.46942850982647
"211" 2021.29 -493.719359953119 9.32623814501553
"212" 2021.37 -491.502459034144 9.538474566786
"213" 2021.45 -495.777822540333 9.95147347048979
"214" 2021.54 -496.835489768246 9.50260174202063
"215" 2021.62 -522.02133960365 9.33878950394098
"216" 2021.7 -532.392340225611 9.39424943385782
"217" 2021.79 -496.052340225611 9.19843287515849
