"time_GRACE" "GRACE_GIA_hydro" "err_plot"
"167" 2016.54 -1186.73589182077 60.9665982319446
"168" 2016.62 -1234.25380724727 63.4072640297675
"169" NA NA NA
"170" 2016.87 -1285.97290107423 64.9477632274854
"171" 2016.95 -1227.80762608746 64.4682614946556
"172" 2017.04 -1150.6074191944 66.721762451072
"173" 2017.2 -1150.79622243437 68.7679020120387
"174" 2017.29 -1144.96130757776 68.2224345293854
"175" 2017.37 -1190.45990041395 65.2876948981871
"176" 2017.45 -1198.03698095994 72.2832440396291
"177" NA NA NA
"178" 2018.45 -1274.193104981 69.286917561312
"179" 2018.54 -1398.7091602163 71.7551269951068
"180" NA NA NA
"181" 2018.79 -1461.41396982026 75.4487633657717
"182" 2018.87 -1444.60232172317 71.4089109105024
"183" 2018.95 -1395.02996900905 71.4031760608129
"184" 2019.04 -1361.51007771253 72.080782924456
"185" 2019.12 -1327.01828094605 74.6336243124627
"186" 2019.2 -1287.84157467448 72.5898230194081
"187" 2019.29 -1284.67770481601 73.3766960647117
"188" 2019.37 -1338.37694755972 72.9712873542927
"189" 2019.45 -1416.59966015689 73.2814441581936
"190" 2019.54 -1556.06790196701 73.5885572290901
"191" 2019.62 -1651.3355624927 74.1575846079241
"192" 2019.7 -1693.71309909922 75.5646949764795
"193" 2019.79 -1649.18698687703 74.8508870030292
"194" 2019.87 -1601.82136917877 75.0055274026097
"195" 2019.95 -1498.29628335989 75.1253826903828
"196" 2020.04 -1418.78785866245 76.697508330108
"197" 2020.12 -1379.99800422379 77.6441745501709
"198" 2020.2 -1356.70039621085 76.2951775308744
"199" 2020.29 -1351.97433798842 76.6822959682584
"200" 2020.37 -1405.9761926875 76.8812536941461
"201" 2020.45 -1507.79417278535 77.3335715348821
"202" 2020.54 -1594.04102788092 77.686299523329
"203" 2020.62 -1679.81297759154 77.9031384721009
"204" 2020.7 -1715.96639881527 78.2510117652561
"205" 2020.79 -1709.97177311599 78.4322148088725
"206" 2020.87 -1637.57201939737 79.3870283359172
"207" 2020.95 -1536.02867301039 79.398451421728
"208" 2021.04 -1412.87967704964 79.5670253823273
"209" 2021.12 -1441.61862048247 80.1971413367875
"210" 2021.2 -1401.38675707474 79.883791138633
"211" 2021.29 -1343.39894396917 80.0728967651964
"212" 2021.37 -1409.44076633032 80.5646527316034
"213" 2021.45 -1529.2715148079 81.2477895701665
"214" 2021.54 -1649.88917662354 81.1365428166447
"215" 2021.62 -1731.48511967564 81.3098173530498
"216" 2021.7 -1739.54633004489 81.6841814429219
"217" 2021.79 -1720.13833004489 81.7220061788304
